Page,,Section,English Text,Chinese Text,"Section ID
"," Button Text
",Link,Image File,Status,Notes,,,,,,,
Insights,Category,insights_school_pathways_desc,"Articles and guides about prep schools, boarding schools, private school fit, school visits, interviews, and long-term pathway planning.",关于私校、寄宿学校、学校匹配、访校面试与长期升学路径规划的文章与指南。,,,,,Approved,教育洞察分类说明,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Category,insights_university_admissions_title,University Admissions,大学申请洞察,,,,,Approved,教育洞察分类标题,,,,,,,
Insights,Category,insights_university_admissions_desc,"Insights on U.S. and Canadian university applications, application platforms, essays, activities, financial aid, and strategic planning.",关于美国与加拿大大学申请、申请平台、文书、活动、助学金与战略规划的洞察。,,,,,Approved,教育洞察分类说明,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Category,insights_student_growth_title,Student Growth,学生成长与学习方法,,,,,Approved,教育洞察分类标题,,,,,,,
Insights,Category,insights_student_growth_desc,"Recommended ideas and resources for confidence, habits, time management, study skills, leadership, resilience, and independent learning.",关于自信、习惯、时间管理、学习方法、领导力、韧性与自主学习的推荐理念与资源。,,,,,Approved,教育洞察分类说明,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Category,insights_gifted_neurodivergent_title,Gifted & Neurodivergent Learners,天赋、2E 与神经多元学生,,,,,Approved,教育洞察分类标题,,,,,,,
Insights,Category,insights_gifted_neurodivergent_desc,"Articles and resources for gifted, twice-exceptional, ADHD, autistic, and neurodivergent students and their families.",面向天赋、双重特殊、ADHD、自闭症与神经多元学生及家庭的文章与资源。,,,,,Approved,教育洞察分类说明,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Category,insights_our_picks_title,Our Picks,我们推荐,,,,,Approved,教育洞察分类标题,,,,,,,
Insights,Category,insights_our_picks_desc,"Curated books, articles, tools, programs, and resources we recommend for parents, teens, and students building long-term growth pathways.",我们为家长、青少年与学生精选推荐的书籍、文章、工具、项目与长期成长资源。,,,,,Approved,教育洞察分类说明,,,,,,,
Insights,Article,文章 key,英文标题,中文标题,,,,,,,,,,,,Approved,文章标题
Insights,Article,文章 desc key,英文说明,中文说明,,,,,,,,,,,,Approved,文章说明
Insights,Article,文章 slug key,english-url-slug,中文路径,,,,,,,,,,,,Approved,文章路径
Insights,Article,insight_us_prep_school_list_title,Top U.S. Prep & Boarding School Research List,美国顶尖私校与寄宿高中研究清单,,,,,Approved,教育洞察文章标题,,,,,,,
Insights,Article,insight_us_prep_school_list_desc,"A curated research guide for families exploring highly selective U.S. prep, boarding, and college preparatory schools.",为希望了解美国高选择性私校、寄宿高中与大学预备学校的家庭整理的研究型指南。,,,,,Approved,教育洞察文章说明,,,,,,,
Insights,Article,insight_us_prep_school_list_category,School Pathways,私校与升学路径,,,,,Approved,教育洞察文章分类,,,,,,,
Insights,Article,insight_us_prep_school_list_slug,top-us-prep-boarding-school-research-list,top-us-prep-boarding-school-research-list,,,,,Approved,教育洞察文章路径,,,,,,,
Insights,Article,insight_us_prep_school_list_title,Top U.S. Prep & Boarding School Research List,美国顶尖私校与寄宿高中研究清单,,,,,Approved,School Pathways文章标题,,,,,,,
Insights,Article,insight_us_prep_school_list_desc,"A curated research guide for families exploring highly selective U.S. prep, boarding, and college preparatory schools.",为希望了解美国高选择性私校、寄宿高中与大学预备学校的家庭整理的研究型指南。,,,,,Approved,School Pathways文章说明,,,,,,,
Insights,Article,insight_us_prep_school_list_category,School Pathways,私校与升学路径,,,,,Approved,School Pathways文章分类,,,,,,,
Insights,Article,insight_us_prep_school_list_slug,top-us-prep-boarding-school-research-list,top-us-prep-boarding-school-research-list,,,,,Approved,School Pathways文章路径,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Article,insight_prep_vs_canadian_private_title,U.S. Prep Schools vs. Canadian Private Schools: How Families Should Compare,美国私校与加拿大私校：家庭如何比较选择,,,,,Approved,School Pathways文章标题,,,,,,,
Insights,Article,insight_prep_vs_canadian_private_desc,"A practical guide for families comparing U.S. prep schools, Canadian private schools, boarding options, academic fit, student life, and long-term university pathways.",为正在比较美国私校、加拿大私校、寄宿选择、学术匹配、校园生活与长期大学路径的家庭提供实用指南。,,,,,Approved,School Pathways文章说明,,,,,,,
Insights,Article,insight_prep_vs_canadian_private_category,School Pathways,私校与升学路径,,,,,Approved,School Pathways文章分类,,,,,,,
Insights,Article,insight_prep_vs_canadian_private_slug,us-prep-schools-vs-canadian-private-schools,us-prep-schools-vs-canadian-private-schools,,,,,Approved,School Pathways文章路径,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Article,insight_application_platforms_title,"Common App, UC Application, Cialfo and ApplyTexas Explained",Common App、UC Application、Cialfo 与 ApplyTexas 说明,,,,,Approved,University Admissions文章标题,,,,,,,
Insights,Article,insight_application_platforms_desc,"A clear explanation of major university application and planning systems, including what each platform is used for and how families should manage them strategically.",清楚说明主要大学申请与规划系统的用途，包括每个平台的功能，以及家庭如何进行战略性管理。,,,,,Approved,University Admissions文章说明,,,,,,,
Insights,Article,insight_application_platforms_category,University Admissions,大学申请洞察,,,,,Approved,University Admissions文章分类,,,,,,,
Insights,Article,insight_application_platforms_slug,common-app-uc-cialfo-applytexas-explained,common-app-uc-cialfo-applytexas-explained,,,,,Approved,University Admissions文章路径,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Article,insight_stem_application_profile_title,How STEM Students Can Build a Strong U.S. University Application Profile,STEM 学生如何建立有竞争力的美国大学申请背景,,,,,Approved,University Admissions文章标题,,,,,,,
Insights,Article,insight_stem_application_profile_desc,"A strategy guide for students with robotics, engineering, coding, research, or competition experience who want to turn STEM evidence into a stronger university application profile.",为有机器人、工程、编程、研究或竞赛经历的学生提供策略指南，帮助他们将 STEM 证据转化为更有竞争力的大学申请背景。,,,,,Approved,University Admissions文章说明,,,,,,,
Insights,Article,insight_stem_application_profile_category,University Admissions,大学申请洞察,,,,,Approved,University Admissions文章分类,,,,,,,
Insights,Article,insight_stem_application_profile_slug,stem-student-university-application-profile,stem-student-university-application-profile,,,,,Approved,University Admissions文章路径,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Article,insight_teen_time_management_title,"Time Management for Busy Teens: School, Sports, Projects and Applications",忙碌青少年的时间管理：学业、运动、项目与申请,,,,,Approved,Student Growth文章标题,,,,,,,
Insights,Article,insight_teen_time_management_desc,"A practical guide for teens balancing schoolwork, sports, extracurricular projects, standardized tests, and long-term application planning.",为需要平衡学业、运动、课外项目、标准化考试与长期申请规划的青少年提供实用指南。,,,,,Approved,Student Growth文章说明,,,,,,,
Insights,Article,insight_teen_time_management_category,Student Growth,学生成长与学习方法,,,,,Approved,Student Growth文章分类,,,,,,,
Insights,Article,insight_teen_time_management_slug,time-management-for-busy-teens,time-management-for-busy-teens,,,,,Approved,Student Growth文章路径,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Article,insight_student_confidence_habits_title,"Building Student Confidence Through Habits, Structure and Small Wins",通过习惯、结构与小胜利建立学生自信,,,,,Approved,Student Growth文章标题,,,,,,,
Insights,Article,insight_student_confidence_habits_desc,"A parent-friendly article on how consistent routines, study structure, emotional support, and small achievements can help students rebuild confidence.",一篇面向家长的文章，说明稳定习惯、学习结构、情绪支持与小成就如何帮助学生重建自信。,,,,,Approved,Student Growth文章说明,,,,,,,
Insights,Article,insight_student_confidence_habits_category,Student Growth,学生成长与学习方法,,,,,Approved,Student Growth文章分类,,,,,,,
Insights,Article,insight_student_confidence_habits_slug,building-student-confidence-through-habits,building-student-confidence-through-habits,,,,,Approved,Student Growth文章路径,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Article,insight_gifted_2e_neurodivergent_title,"Understanding Gifted, 2E and Neurodivergent Learners",理解天赋、双重特殊与神经多元学生,,,,,Approved,Gifted Neurodivergent文章标题,,,,,,,
Insights,Article,insight_gifted_2e_neurodivergent_desc,"An introductory guide for families supporting gifted, twice-exceptional, ADHD, autistic, and neurodivergent students with strengths-based planning.",为支持天赋、双重特殊、ADHD、自闭症与神经多元学生的家庭提供优势导向规划入门指南。,,,,,Approved,Gifted Neurodivergent文章说明,,,,,,,
Insights,Article,insight_gifted_2e_neurodivergent_category,Gifted & Neurodivergent Learners,天赋、2E 与神经多元学生,,,,,Approved,Gifted Neurodivergent文章分类,,,,,,,
Insights,Article,insight_gifted_2e_neurodivergent_slug,understanding-gifted-2e-neurodivergent-learners,understanding-gifted-2e-neurodivergent-learners,,,,,Approved,Gifted Neurodivergent文章路径,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Article,insight_autism_adhd_school_support_title,School Support for ADHD and Autism Spectrum Students,ADHD 与自闭症谱系学生的学校支持,,,,,Approved,Gifted Neurodivergent文章标题,,,,,,,
Insights,Article,insight_autism_adhd_school_support_desc,"A family guide to understanding school communication, accommodations, executive function support, social-emotional needs, and advocacy for ADHD and autistic students.",一篇家庭指南，帮助理解 ADHD 与自闭症谱系学生的学校沟通、住宿支持、执行功能支持、社交情绪需求与倡导。,,,,,Approved,Gifted Neurodivergent文章说明,,,,,,,
Insights,Article,insight_autism_adhd_school_support_category,Gifted & Neurodivergent Learners,天赋、2E 与神经多元学生,,,,,Approved,Gifted Neurodivergent文章分类,,,,,,,
Insights,Article,insight_autism_adhd_school_support_slug,school-support-for-adhd-autism-spectrum-students,school-support-for-adhd-autism-spectrum-students,,,,,Approved,Gifted Neurodivergent文章路径,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Article,insight_parent_teen_books_title,Books We Recommend for Parents and Teens,我们推荐的家长与青少年阅读书单,,,,,Approved,Our Picks文章标题,,,,,,,
Insights,Article,insight_parent_teen_books_desc,"A curated reading list for parent mindset, teen growth, habits, resilience, executive function, giftedness, neurodiversity, and long-term student development.",一份精选阅读清单，涵盖家长心态、青少年成长、习惯、韧性、执行功能、天赋、神经多元与学生长期发展。,,,,,Approved,Our Picks文章说明,,,,,,,
Insights,Article,insight_parent_teen_books_category,Our Picks,我们推荐,,,,,Approved,Our Picks文章分类,,,,,,,
Insights,Article,insight_parent_teen_books_slug,books-we-recommend-for-parents-and-teens,books-we-recommend-for-parents-and-teens,,,,,Approved,Our Picks文章路径,,,,,,,
,,,,,,,,,,,,,,,,,
Insights,Article,insight_summer_programs_picks_title,"Selected Summer Programs for Math, STEM, Art and Leadership",数学、STEM、艺术与领导力暑期项目精选,,,,,Approved,Our Picks文章标题,,,,,,,
Insights,Article,insight_summer_programs_picks_desc,"A curated guide to selected summer and online learning programs for students exploring math, STEM, engineering, art, design, business, leadership, and advanced learning.",一份精选指南，介绍适合探索数学、STEM、工程、艺术、设计、商业、领导力与高阶学习的暑期及线上项目。,,,,,Approved,Our Picks文章说明,,,,,,,
Insights,Article,insight_summer_programs_picks_category,Our Picks,我们推荐,,,,,Approved,Our Picks文章分类,,,,,,,
Insights,Article,insight_summer_programs_picks_slug,selected-summer-programs-math-stem-art-leadership,selected-summer-programs-math-stem-art-leadership,,,,,Approved,Our Picks文章路径,,,,,,,
Page,Section,Key,English Text,Chinese Text,Section ID,Button Text,Link,,,,,,,,,,
Home,Process,process_title,Our Consulting Process,我們的諮詢流程,,,,,,,,,,,,,
Home,Process,process_subtitle,"A clear, personalized, and family-centered pathway from initial consultation to long-term student growth.",從初步諮詢到長期成長規劃，為每個家庭建立清晰、個性化且以學生為中心的升學路徑。,,,,,,,,,,,,,
Home,Process,process_step_1_title,Initial Family Consultation,初步家庭諮詢,,,,,,,,,,,,,
Home,Process,process_step_1_desc,"We begin by understanding the student’s background, family educational philosophy, academic goals, and long-term development vision.",我們首先深入了解學生背景、家庭教育理念、學術目標與長期發展方向。,,,,,,,,,,,,,
Home,Process,process_step_2_title,Student Profile & Holistic Assessment,學生畫像與背景評估,,,,,,,,,,,,,
Home,Process,process_step_2_desc,"We evaluate academic ability, interests, personality, extracurricular experiences, strengths, challenges, and future potential.",我們從學術能力、興趣特長、性格特質、課外活動經歷、優勢、挑戰與未來潛力進行整體評估。,,,,,,,,,,,,,
Home,Process,process_step_3_title,Personalized Strategic Pathway Planning,個性化路徑策略制定,,,,,,,,,,,,,
Home,Process,process_step_3_desc,"We design a customized academic, extracurricular, competition, school selection, and application strategy based on each student’s profile and family goals.",我們根據學生特點與家庭目標，制定個性化的學術、活動、競賽、選校與申請策略。,,,,,,,,,,,,,
Home,Process,process_step_4_title,Ongoing Mentorship & Implementation Support,持續規劃與執行支持,,,,,,,,,,,,,
Home,Process,process_step_4_desc,"We provide continuous guidance, progress review, application support, strategic adjustment, and family education advisory throughout the student journey.",我們在學生發展過程中提供持續跟進、進度檢視、申請支持、策略調整與家庭教育顧問服務。,,,,,,,,,,,,,
